1.551482081413269043e-01
7.450816780328750610e-02
1.138899400830268860e-01
9.581049531698226929e-02
1.828297674655914307e-01
1.229151859879493713e-01
1.051282733678817749e-01
1.659174263477325439e-01
1.310119926929473877e-01
1.519771814346313477e-01
8.495515584945678711e-02
2.215840518474578857e-01
1.329727023839950562e-01
1.023926809430122375e-01
2.242901623249053955e-01
1.932886242866516113e-01
1.141387104988098145e+00
1.146019101142883301e+00
1.111419320106506348e+00
1.089137196540832520e+00
1.158480286598205566e+00
1.183467388153076172e+00
1.057436347007751465e+00
1.170887470245361328e+00
1.110551238059997559e+00
1.164652347564697266e+00
1.100025177001953125e+00
1.222933411598205566e+00
1.119491457939147949e+00
1.210510730743408203e+00
1.161824107170104980e+00
1.161570429801940918e+00
1.370110511779785156e-01
6.681580096483230591e-03
1.732333898544311523e-01
1.190281659364700317e-01
2.499339580535888672e-01
1.709902286529541016e-02
8.399127423763275146e-02
2.266448736190795898e-01
1.293336506932973862e-02
1.555985510349273682e-01
-6.678507477045059204e-02
2.440919540822505951e-02
1.530786603689193726e-01
-3.438612446188926697e-03
2.078073471784591675e-01
1.668322533369064331e-01
1.787757873535156250e-01
8.231239020824432373e-02
1.402606666088104248e-01
1.182384267449378967e-01
1.076077818870544434e-01
1.681506186723709106e-01
9.669373929500579834e-02
1.783919930458068848e-01
1.372983902692794800e-01
8.446082472801208496e-02
1.593990325927734375e-01
2.272896468639373779e-01
1.290116310119628906e-01
1.903166919946670532e-01
1.531402319669723511e-01
1.345083862543106079e-01
