-4.268473386764526367e-02,1.037072070175781846e-05,-1.519104407634586096e-04,-5.639359727501869202e-02,2.095295861363410950e-02,-5.988761549815535545e-04,7.247248140629380941e-05,-3.252704118494875729e-06,-2.382970415055751801e-04,1.061135844793170691e-04,2.545572118833661079e-03,6.236900016665458679e-02,2.058902289718389511e-03,-4.431637469679117203e-03,6.608093157410621643e-03,5.661547766067087650e-05,1.847765743732452393e-01,9.912269562482833862e-02,-1.409741380484774709e-04,-2.809087745845317841e-02,7.194178551435470581e-02,3.785577416419982910e-02,-2.921254417742602527e-05,-1.523853391408920288e-01,-1.143318513641133904e-06,-5.044129648013040423e-05,-6.665812432765960693e-02,1.286399513483047485e-01,-1.700869761407375336e-04,-1.221818011254072189e-02,2.591120637953281403e-02,5.987427721265703440e-05,2.301575243473052979e-01,-4.542847091215662658e-05,-1.818941533565521240e-01,2.630161941051483154e-01,-1.100631896406412125e-02,3.663225565105676651e-03,1.581460935994982719e-03,3.598165931180119514e-03,1.102529466152191162e-01,-1.321623381227254868e-02,-5.043305456638336182e-02,9.743785994942300022e-06,1.140571781434118748e-03,-1.167295593768358231e-02,2.037863433361053467e-01,7.432643906213343143e-05,5.483388900756835938e-02,-1.176136285066604614e-01,-1.066418772097676992e-04,2.544221878051757812e-01,5.546695552766323090e-03,-1.840837113559246063e-02,1.995237320661544800e-01,2.093939838232472539e-05,-1.988977659493684769e-03,8.259468711912631989e-03,1.478702425956726074e-01,7.035393267869949341e-02,1.970365701708942652e-04,2.580166794359683990e-02,-3.699398785829544067e-02,-1.799757778644561768e-01
-2.526287548243999481e-02,-1.263837475562468171e-06,-9.537355799693614244e-05,-2.756818685156758875e-05,1.728152297437191010e-02,5.771746509708464146e-05,-8.065642032306641340e-05,-5.015874558012001216e-05,3.514721538522280753e-05,2.500192204024642706e-05,7.575049676233902574e-05,-1.257674466614844278e-05,1.736026933940593153e-05,2.683959901332855225e-04,8.853879990056157112e-06,5.000147939426824450e-05,-8.535220474004745483e-02,9.384457371197640896e-05,8.839194662868976593e-03,-5.797048565000295639e-03,5.069163162261247635e-03,4.677766992244869471e-05,-7.737815030850470066e-05,-1.460592920921044424e-05,3.905358244082890451e-05,-3.122455746051855385e-05,-1.353518455289304256e-04,-2.460388532199431211e-05,9.225147368852049112e-05,2.373587898910045624e-02,-3.033333814528305084e-05,7.122779061319306493e-05,-5.270855501294136047e-02,1.068191559170372784e-04,2.760753408074378967e-02,-2.348056435585021973e-02,5.855905637145042419e-02,6.668949872255325317e-02,-1.152090728282928467e-01,-4.420497862156480551e-05,3.821098653133958578e-05,9.559986938256770372e-05,-1.877305476227775216e-05,-7.586658746004104614e-02,-1.554960908833891153e-05,-1.304689515382051468e-02,1.186947375535964966e-01,-1.063185855746269226e-01,-1.601459734956733882e-05,3.720653694472275674e-05,-1.295709371333941817e-04,-8.434197297901846468e-06,4.838084802031517029e-03,7.319862925214692950e-05,-2.094892261084169149e-05,-3.017811832251027226e-05,9.393443906446918845e-05,2.777206464088521898e-05,-1.046014804160222411e-04,-8.425298437941819429e-05,5.949767000856809318e-06,8.752137364353984594e-05,-7.451876881532371044e-04,-1.161109139502514154e-06
6.005501747131347656e-02,5.480337131302803755e-05,2.656643688678741455e-01,1.199127800646238029e-04,2.954338444396853447e-03,-6.215777830220758915e-07,2.003911137580871582e-02,-1.951361919054761529e-04,1.747500791680067778e-04,-2.002660767175257206e-04,4.128307849168777466e-02,2.917419560253620148e-02,-1.129382289946079254e-04,-4.341368749737739563e-02,-1.455268502468243241e-04,1.949768920894712210e-05,-4.352292671683244407e-05,1.604262215550988913e-04,-9.667486883699893951e-03,2.555494138505309820e-04,9.652286767959594727e-03,-2.849774807691574097e-02,-2.018750272691249847e-02,1.995830610394477844e-02,1.365212083328515291e-04,-3.071160608669742942e-05,-2.364877611398696899e-02,8.697123848833143711e-05,-2.462677730363793671e-05,8.965333551168441772e-02,8.619129516773682553e-07,6.316169747151434422e-04,4.046987669426016510e-05,1.210833142977207899e-04,1.841221600770950317e-01,-9.375314414501190186e-02,1.268269419670104980e-01,-9.617043659090995789e-03,-2.372466400265693665e-02,1.636051014065742493e-02,-1.115006301552057266e-02,-7.227647074614651501e-06,2.271283566951751709e-01,-1.138565223664045334e-02,5.945128202438354492e-02,8.739510923624038696e-02,2.299425614182837307e-05,1.615956574678421021e-01,1.742041349643841386e-04,9.597842290531843901e-05,-1.150735042756423354e-04,-2.505152224330231547e-05,-8.074328303337097168e-02,-3.874227331834845245e-06,-6.198568642139434814e-02,1.458938140422105789e-02,1.637189707253128290e-04,-1.302485034102573991e-04,1.083717122673988342e-01,5.165208131074905396e-03,-8.165956387529149652e-05,3.592534735798835754e-02,-2.214640117017552257e-04,-9.244705433957278728e-04
1.606200705282390118e-03,-8.721256745047867298e-05,-1.894624729175120592e-04,2.750007621943950653e-02,1.504259090870618820e-02,-2.996138209709897637e-05,2.302834036527201533e-05,-9.707827121019363403e-02,-8.388456626562401652e-05,4.326270520687103271e-02,1.033393928082659841e-04,5.143882334232330322e-02,5.210232848185114563e-05,4.800564050674438477e-02,-1.645565207581967115e-04,9.264791151508688927e-05,1.536810668767429888e-05,-3.672087404993362725e-05,-1.357254077447578311e-04,2.528785355389118195e-02,-5.819601193070411682e-02,1.049784794449806213e-01,5.813241295982152224e-05,1.416542232036590576e-01,1.057153713190928102e-05,8.079795952653512359e-05,-2.628413312777411193e-05,3.082745373249053955e-01,-3.982627094956114888e-05,4.357175529003143311e-02,-1.128576043993234634e-02,1.212172210216522217e-04,2.693170011043548584e-01,-9.472038800595328212e-05,2.067316090688109398e-04,3.269236162304878235e-02,1.066231578588485718e-01,7.270789146423339844e-02,8.698869496583938599e-03,2.882632659748196602e-03,-1.109124198555946350e-01,-7.376920257229357958e-05,-4.188198968768119812e-02,-2.633695863187313080e-02,-6.196036119945347309e-04,6.713142246007919312e-02,3.722649440169334412e-02,7.289711385965347290e-02,3.142840564250946045e-01,-1.665287418290972710e-04,-1.118967920774593949e-04,1.757141500711441040e-01,-3.179646562784910202e-03,3.435572580201551318e-05,1.116671628551557660e-04,5.726609379053115845e-05,-1.892615982796996832e-04,2.466291887685656548e-03,1.303100143559277058e-04,-1.370245172438444570e-05,3.754024510271847248e-05,2.110472023487091064e-01,-8.468683809041976929e-03,-1.563021726906299591e-02
1.168572381138801575e-01,-5.123638402437791228e-08,-1.674995874054729939e-04,5.083930119872093201e-02,1.865935139358043671e-02,2.027519221883267164e-04,-1.053034211508929729e-04,-1.324977347394451499e-04,1.756484271027147770e-04,-9.009477071231231093e-05,9.695292101241648197e-05,1.041064336895942688e-01,-1.034419110510498285e-04,-1.147680580615997314e-01,-5.848315777257084846e-05,1.127811920014210045e-04,5.062057077884674072e-02,9.724781557451933622e-05,1.247393190860748291e-01,3.017439879477024078e-02,-2.458987943828105927e-02,1.175176366814412177e-04,1.297690570354461670e-01,-1.390427350997924805e-04,1.721655484288930893e-03,-4.945266846334561706e-05,2.322160253243055195e-05,4.749134555459022522e-02,1.067748889909125865e-04,-1.865965605247765779e-04,1.794434137991629541e-05,8.037374936975538731e-05,4.225043207406997681e-02,5.959365080343559384e-05,1.103084534406661987e-01,9.751010686159133911e-02,1.042743846774101257e-01,9.002273145597428083e-06,2.155985683202743530e-01,2.729008905589580536e-02,2.827303484082221985e-03,9.219412459060549736e-05,6.242791278054937720e-05,3.068879805505275726e-02,3.756009275093674660e-03,-1.557901352643966675e-01,4.315220937132835388e-02,9.232781303580850363e-05,5.728452652692794800e-02,1.350187230855226517e-04,-2.338391495868563652e-04,1.925205651787109673e-05,-9.704139665700495243e-04,3.107704833382740617e-05,-8.101253479253500700e-05,4.523543248069472611e-05,7.032140856608748436e-04,-1.119731678045354784e-04,1.392410777043551207e-04,5.714828148484230042e-02,-9.163900540443137288e-05,8.232700201915577054e-05,1.000890275463461876e-03,1.041522336890920997e-04
4.874307662248611450e-03,1.534350594738498330e-04,-1.700480497675016522e-04,-1.131691560149192810e-01,2.943710237741470337e-02,1.029459017445333302e-04,-9.295064955949783325e-05,-9.065116319106891751e-05,1.049672864610329270e-04,-4.549207460513571277e-06,8.966577297542244196e-05,1.038069743663072586e-02,-1.346195494988933206e-05,1.950516551733016968e-01,7.356888090725988150e-05,6.346899317577481270e-05,-4.638748941943049431e-05,1.067101256921887398e-04,4.593734047375619411e-06,6.897718459367752075e-02,-1.390067191096022725e-04,-6.495028734207153320e-02,-6.351828778861090541e-05,-4.008437320590019226e-02,5.177857819944620132e-04,-1.796280594135168940e-05,-7.832607661839574575e-05,1.820768375182524323e-04,-2.122281875927001238e-05,1.001176983118057251e-01,2.692952512006741017e-05,6.644936547672841698e-06,6.572974598384462297e-06,1.028106562444008887e-04,2.593627868918702006e-05,2.579857755335979164e-05,1.523661315441131592e-01,1.313662796746939421e-04,2.630373273859731853e-06,-9.868402412394061685e-05,5.801545456051826477e-02,7.782866305205971003e-05,4.396337317302823067e-05,6.112801929702982306e-05,-2.998134493827819824e-02,4.875615611672401428e-02,2.185377851128578186e-02,4.291628301143646240e-02,-4.017638275399804115e-05,1.622716226847842336e-04,-1.438180624973028898e-04,-5.166978735360316932e-05,-1.432040444342419505e-04,-3.381142392754554749e-02,-6.803026917623355985e-05,-8.667401561979204416e-05,7.950727012939751148e-05,-3.072469917242415249e-05,7.816584547981619835e-05,7.619048655033111572e-02,-2.656423203006852418e-05,1.526292115449905396e-01,-1.045342287397943437e-05,-7.367692887783050537e-06
2.963384985923767090e-01,9.742239490151405334e-05,-7.852596900193020701e-05,9.354370087385177612e-02,9.329625754617154598e-06,3.569068940123543143e-05,-1.486396467953454703e-05,-3.534483766998164356e-05,-3.215151082258671522e-06,9.442662121728062630e-05,1.633673127798829228e-05,8.362443186342716217e-03,1.466190005885437131e-04,1.022885262500494719e-04,1.061783405020833015e-05,6.425625906558707356e-05,1.078924397006630898e-04,1.393067213939502835e-04,-2.247664961032569408e-04,-4.061777517199516296e-02,-1.876357273431494832e-04,1.788709341781213880e-04,1.380398680339567363e-05,-5.811178198200650513e-05,1.816379808587953448e-04,-6.946493158466182649e-06,-2.174421933887060732e-05,1.008068770170211792e-02,4.345331399235874414e-05,1.433018711395561695e-03,5.733796861022710800e-03,1.987671566894277930e-05,1.277063190937042236e-01,3.547329470166005194e-05,-1.397029118379577994e-04,6.509645283222198486e-02,2.986186154885217547e-05,3.891542655765078962e-05,5.335590988397598267e-02,2.134000658988952637e-01,2.270036566187627614e-05,3.173153400421142578e-01,-6.670159928034991026e-05,1.854593008756637573e-01,5.874860653420910239e-05,3.511834074743092060e-05,4.315318539738655090e-02,8.730187255423516035e-05,1.287686754949390888e-04,3.287749132141470909e-05,-1.201769555336795747e-04,2.009230956900864840e-04,-8.958124089986085892e-05,5.454353595268912613e-05,1.378557551652193069e-02,-1.997756771743297577e-05,1.206599336001090705e-04,-5.472134944284334779e-06,2.510563354007899761e-05,2.534205913543701172e-01,4.791111132362857461e-05,1.005436279228888452e-04,9.814463555812835693e-02,1.338848142040660605e-05
1.421974138793302700e-05,7.551238377345725894e-05,-9.932513057719916105e-05,7.587159052491188049e-05,-1.191560077131725848e-04,8.981075370684266090e-05,1.630086626391857862e-04,1.336815580725669861e-02,7.645408186363056302e-05,2.088044420816004276e-04,9.352946653962135315e-05,1.343214244116097689e-04,9.037211566464975476e-05,1.584309065947309136e-04,4.534459731075912714e-05,-2.527908327465411276e-05,3.804234802373684943e-05,1.497488265158608556e-04,1.403821806889027357e-04,1.347660669125616550e-03,-6.169787957333028316e-05,1.179451573989354074e-04,5.384502946981228888e-05,1.676322519779205322e-02,1.082270136976148933e-05,1.586187718203291297e-04,5.413014150690287352e-05,1.593938941368833184e-04,7.038340118015184999e-05,4.836917854845523834e-03,-8.529551996616646647e-05,2.159779687644913793e-04,6.278502196073532104e-02,2.514743300707777962e-06,6.604128517210483551e-03,-1.535842195153236389e-03,2.301804022863507271e-03,8.244104537880048156e-05,3.502295911312103271e-02,2.835152149200439453e-01,8.856367639964446425e-05,2.046455047093331814e-04,-1.140100430347956717e-04,-7.051332294940948486e-02,8.155894465744495392e-05,-1.128023117780685425e-02,6.254183501005172729e-02,1.778165847063064575e-01,1.430637894372921437e-05,8.812634769128635526e-05,-1.106798736145719886e-04,1.466699322918429971e-04,-9.418587433174252510e-05,4.046664616907946765e-05,1.323889102786779404e-02,5.272663198411464691e-03,1.439915213268250227e-04,1.107151547330431640e-04,6.540798494825139642e-05,-4.122815880691632628e-06,-3.128106254735030234e-05,6.339530955301597714e-05,-1.181691768579185009e-04,2.030877476499881595e-05
3.572884714230895042e-03,1.221179809363093227e-05,-3.513288902468048036e-05,5.980742571409791708e-06,-1.303596218349412084e-04,6.987366941757500172e-05,-6.211236905073747039e-05,-7.546833512606099248e-05,3.138869215035811067e-05,-1.524193066870793700e-05,9.037790005095303059e-05,7.126905256882309914e-05,2.214729647675994784e-05,1.484995882492512465e-04,5.281110134092159569e-05,7.642101263627409935e-05,-1.078617515304358676e-05,9.150728146778419614e-05,-2.089913905365392566e-04,1.433753371238708496e-01,-1.465490204282104969e-04,1.438003091607242823e-04,-1.142414112109690905e-05,-1.060570211848244071e-04,9.045273327501490712e-05,-3.235749318264424801e-05,-1.049312049872241914e-05,2.567404226283542812e-05,-2.734010377025697380e-05,4.371935210656374693e-04,-3.634277163655497134e-06,8.049888128880411386e-05,6.949335329409223050e-06,8.392289601033553481e-07,-1.779909507604315877e-04,2.311767275386955589e-05,-8.959521073848009109e-05,1.313672546530142426e-04,1.292006373405456543e-01,-1.084716932382434607e-04,6.648123962804675102e-05,1.245169187313877046e-05,3.324314457131549716e-05,3.477568179368972778e-02,-2.172192398575134575e-05,5.941541492938995361e-02,4.378278026706539094e-05,5.179071740712970495e-05,7.819002348696812987e-06,1.407866238878341392e-05,-1.368252997053787112e-04,8.635482117824722081e-06,-1.423800567863509059e-04,4.611033727996982634e-05,-7.457161700585857034e-05,-6.904738256707787514e-05,5.444302951218560338e-05,-2.750165185716468841e-05,6.764760473743081093e-05,7.340099546127021313e-05,4.532232560450211167e-05,1.195244185510091484e-04,-4.861115303356200457e-05,2.490023871359881014e-05
1.200259663164615631e-02,-3.670692967716604471e-05,-6.082290565245784819e-05,1.427869647741317749e-01,1.066378783434629440e-02,-1.408053140039555728e-05,1.803595572710037231e-01,-6.920781743247061968e-05,2.776965629891492426e-06,1.772446266841143370e-04,4.991215246263891459e-05,3.577476309146732092e-05,4.411789632285945117e-05,-1.178566744783893228e-04,6.289210432441905141e-06,1.571331813465803862e-05,1.661415590206161141e-04,8.727783279027789831e-05,-1.254358503501862288e-04,7.807456859154626727e-05,-1.555901544634252787e-04,3.516670767567120492e-05,9.727116674184799194e-02,4.448809340829029679e-05,2.036589285125955939e-04,5.890105603612028062e-05,-2.218598674517124891e-04,6.609079986810684204e-02,9.123760537477210164e-05,1.231258269399404526e-03,-5.594983231276273727e-03,-8.532296305929776281e-06,5.863926373422145844e-03,1.694826823950279504e-05,-1.094307372113689780e-04,1.877483446151018143e-04,4.832325130701065063e-02,-1.350527018075808883e-04,7.188053859863430262e-05,8.663249015808105469e-02,-5.159954889677464962e-05,1.706603728234767914e-02,-7.623402052558958530e-05,-1.994323101826012135e-04,1.352801336906850338e-04,5.201243981719017029e-02,-7.965378608787432313e-05,4.764963686466217041e-02,-1.658909604884684086e-05,5.177575076231732965e-05,-3.071352693950757384e-05,1.295060792472213507e-04,-6.215476605575531721e-05,5.911582411499693990e-05,-2.825176125043071806e-05,7.947920262813568115e-02,6.464699254138395190e-05,7.820577593520283699e-05,5.849482477060519159e-05,2.212895051343366504e-04,-3.099371679127216339e-05,6.592534191440790892e-05,-2.432093210518360138e-02,-2.132516965502873063e-05
9.894228726625442505e-02,2.985205173899885267e-05,-1.870410196715965867e-04,-1.133486628532409668e-01,3.279976546764373779e-02,6.757557275705039501e-05,1.974021870410069823e-06,-6.639451719820499420e-03,2.466090700181666762e-05,1.536684430902823806e-04,-9.016532567329704762e-05,-4.667227403842844069e-05,1.296636328333988786e-04,8.163280785083770752e-03,6.545396149158477783e-02,5.882220284547656775e-05,-7.081994414329528809e-02,1.281197182834148407e-05,-9.096467494964599609e-02,9.529011003905907273e-05,4.077127575874328613e-02,1.139003143180161715e-04,-1.787928704288788140e-05,-6.866849435027688742e-05,7.857800665078684688e-05,1.667952723801136017e-02,-5.202951841056346893e-03,1.502056568861007690e-01,4.424482904141768813e-05,6.724295020103454590e-02,-1.934403367340564728e-02,8.141264697769656777e-05,-1.820253441110253334e-03,9.698806388769298792e-05,2.817390253767371178e-03,1.854057163000106812e-01,2.429709397256374359e-02,5.970127880573272705e-02,1.533814966678619385e-01,-1.653243750333786011e-01,-3.555506555130705237e-05,-4.843634087592363358e-05,-3.245920315384864807e-02,-5.658639222383499146e-02,1.144602987915277481e-02,6.464842706918716431e-03,5.036485195159912109e-02,-1.466649700887501240e-03,-2.466781006660312414e-05,-5.833505929331295192e-05,8.441658690571784973e-03,3.106197982560843229e-05,2.868917770683765411e-03,7.618278323207050562e-05,-1.199913546442985535e-01,-6.921239400980994105e-05,3.894612382282502949e-05,3.343790071085095406e-03,-5.935404077172279358e-02,2.795598804950714111e-01,2.596751073724590242e-05,5.251853726804256439e-03,-2.906204015016555786e-02,-3.320325049571692944e-06
1.347875595092773438e-01,1.389995886711403728e-04,-3.585946932435035706e-02,3.016993701457977295e-01,1.504237018525600433e-02,-3.850993380183354020e-05,1.880016475915908813e-01,-3.617410780861973763e-03,-8.146326581481844187e-05,4.747577384114265442e-02,-4.431320121511816978e-06,1.870918869972229004e-01,1.792442199075594544e-04,-3.988551179645583034e-05,-1.111106103053316474e-04,-4.358497608336620033e-05,1.533930003643035889e-01,1.137663712142966688e-04,-2.422067224979400635e-01,1.082022339105606079e-01,2.167061343789100647e-02,9.804692817851901054e-04,9.275842458009719849e-02,-2.728741802275180817e-02,5.593676120042800903e-02,1.835786097217351198e-04,1.613429486751556396e-01,3.373484611511230469e-01,1.023118675220757723e-04,8.536092354916036129e-04,-3.527580946683883667e-02,1.035118111758492887e-04,2.662688791751861572e-01,1.536317722639068961e-05,-1.493519395589828491e-01,1.758898198604583740e-01,-1.402149051427841187e-01,1.764785338309593499e-05,9.295058995485305786e-02,-2.028278104262426496e-04,4.878874868154525757e-02,3.812375664710998535e-02,1.021033618599176407e-03,-6.938562146387994289e-04,-1.889984682202339172e-02,-8.432961255311965942e-02,4.027753695845603943e-02,6.635586032643914223e-05,2.133617848157882690e-01,-2.035737416008487344e-04,-4.238167032599449158e-02,1.792063121683895588e-04,6.600723136216402054e-03,-2.664268868102226406e-05,1.390926918247714639e-04,-5.466084927320480347e-02,-3.549334360286593437e-05,1.394268037984147668e-04,7.299710065126419067e-02,1.895147114992141724e-01,7.516936957836151123e-02,1.185944397002458572e-02,-4.644438251852989197e-02,-5.676252840203233063e-06
-3.715591083164326847e-05,2.163393219234421849e-06,-4.487771366257220507e-05,1.205790613312274218e-05,-1.033767766784876585e-04,9.814149234443902969e-05,-8.486518345307558775e-05,1.465529785491526127e-04,3.243265018681995571e-05,-5.290401895763352513e-05,5.104255978949368000e-05,-9.208396659232676029e-05,5.874591442989185452e-05,9.997824963647872210e-05,2.517366556276101619e-05,8.450297173112630844e-05,-2.084112056763842702e-04,6.082935942686162889e-05,-1.356083521386608481e-04,4.085547698196023703e-05,-2.344622407690621912e-05,7.108612771844491363e-05,-3.925754208466969430e-05,1.441151398466899991e-04,1.124338959925808012e-04,-5.062021955382078886e-06,-1.805384526960551739e-04,-8.029002856346778572e-06,1.206376327900215983e-04,7.815804565325379372e-05,-2.288634823344182223e-05,1.505653472122503445e-05,-2.083518775179982185e-04,3.857800402329303324e-05,-4.605743743013590574e-05,-2.027242771873716265e-05,6.212384323589503765e-05,1.976779822143726051e-05,5.742088615079410374e-05,2.628365457057952881e-01,-3.161582571920007467e-05,1.868919789558276534e-04,-1.425610535079613328e-04,-2.715637534856796265e-02,1.789273519534617662e-04,-5.652319523505866528e-04,6.482951343059539795e-02,-6.511227184091694653e-06,-4.696473479270935059e-05,1.382940390612930059e-04,-4.066577821504324675e-05,-2.699867400224320590e-05,-1.547669671708717942e-05,6.799573020543903112e-05,-2.461693111399654299e-05,9.777856757864356041e-05,4.377408549771644175e-05,-5.542804137803614140e-05,-4.999682641937397420e-05,-1.706627881503663957e-05,3.598053808673284948e-06,6.563394708791747689e-05,-8.808090933598577976e-05,-4.023467408842407167e-05
